model_key,family,params_b,tuning,tier,conflict_type,prompt_style,score_mode,n,mean,ci_low,ci_high,positive_fraction,t,p
gemma2_9b_base,Gemma,9.0,base,large_7b9b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,2.663953573615463,1.7007159076355125,3.7621294177240805,0.8333333333333334,5.074760644892297,1.2798054894381265e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,5.0691008788568,4.145882158754049,6.017373080441246,0.9444444444444444,10.6906644284998,1.4352447101410244e-12
gemma2_9b_base,Gemma,9.0,base,large_7b9b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,5.0691008788568,4.145882158754049,6.017373080441246,0.9444444444444444,10.6906644284998,1.4352447101410244e-12
gemma2_9b_base,Gemma,9.0,base,large_7b9b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,4.210660543706682,3.3098647940489982,5.161613124388235,0.9722222222222222,8.967881741092295,1.3532165377964262e-10
gemma2_9b_base,Gemma,9.0,base,large_7b9b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,4.210660543706682,3.3098647940489982,5.161613124388235,0.9722222222222222,8.967881741092295,1.3532165377964262e-10
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,1.5626011265648738,0.72954636587037,2.3746534268061326,0.8,3.7472259670991623,0.0007910527402017667
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,1.5626011265648738,0.72954636587037,2.3746534268061326,0.8,3.7472259670991623,0.0007910527402017667
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,2.3573326587677,1.390687134530809,3.306854048040178,0.8333333333333334,4.797540732810989,4.452062038346116e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,2.3573326587677,1.390687134530809,3.306854048040178,0.8333333333333334,4.797540732810989,4.452062038346116e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,glossary,sum_logprob,30.0,3.2060356709692215,2.2792379944523176,4.092742679483361,0.8666666666666667,6.6291602231817155,2.8806013200475096e-07
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,glossary,mean_logprob,30.0,3.2060356709692215,2.2792379944523176,4.092742679483361,0.8666666666666667,6.6291602231817155,2.8806013200475096e-07
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,2.8680729177263045,1.8048422283596464,3.9357666832208626,0.8333333333333334,5.198719461840218,1.4600478909326883e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,2.8680729177263045,1.8048422283596464,3.9357666832208626,0.8333333333333334,5.198719461840218,1.4600478909326883e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.3205460283491344,1.709449629121357,3.0303204467561504,0.9666666666666667,6.88433407169178,1.454999977198495e-07
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,definition_scope,mean_logprob,30.0,2.3205460283491344,1.709449629121357,3.0303204467561504,0.9666666666666667,6.88433407169178,1.454999977198495e-07
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,game_rule,sum_logprob,30.0,2.7301112333933513,1.6891060728496974,3.8532814849747563,0.8,4.729533941665754,5.3769568820318186e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,game_rule,mean_logprob,30.0,2.7301112333933513,1.6891060728496974,3.8532814849747563,0.8,4.729533941665754,5.3769568820318186e-05
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,glossary,sum_logprob,30.0,3.738202404313617,2.859030331075192,4.631221401277516,0.9,8.020988379631772,7.598388162540874e-09
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,glossary,mean_logprob,30.0,3.738202404313617,2.859030331075192,4.631221401277516,0.9,8.020988379631772,7.598388162540874e-09
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,technical_document,sum_logprob,30.0,3.3042115555869214,2.391706822845671,4.3337990976704495,0.9666666666666667,6.5229125520347,3.83554006646226e-07
gemma2_9b_base,Gemma,9.0,base,large_7b9b,domain_definition_remapping,technical_document,mean_logprob,30.0,3.3042115555869214,2.391706822845671,4.3337990976704495,0.9666666666666667,6.5229125520347,3.83554006646226e-07
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,definition_scope,sum_logprob,80.0,-0.4517996828880011,-0.890838121167332,-0.037782093314634085,0.3875,-2.087510643339486,0.04006529694099096
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,definition_scope,mean_logprob,80.0,-0.4424699356717913,-0.8705065742447989,-0.03669031604867837,0.3875,-2.065061901271511,0.042197277671238285
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,game_rule,sum_logprob,80.0,0.6680341821837905,-0.354056938705814,1.707866703421324,0.5375,1.2697250498662993,0.207910074825393
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,game_rule,mean_logprob,80.0,0.7028845087651652,-0.3340121502356919,1.7248226565213993,0.55,1.3331940116067476,0.18629997078091293
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,glossary,sum_logprob,80.0,-0.03890233290506608,-0.42271977533119887,0.32043523619408953,0.5,-0.20265684284112948,0.8399242807213381
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,glossary,mean_logprob,80.0,-0.038790951432353185,-0.42321689440863314,0.32193164525175494,0.5,-0.2032439588247565,0.8394669454022794
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,technical_document,sum_logprob,80.0,-2.7050778716882027,-3.2854298204887886,-2.1453367365535643,0.125,-9.409366964841825,1.547259357562045e-14
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,antonym_remapping,technical_document,mean_logprob,80.0,-2.6948880543351152,-3.278219015767196,-2.1498307317516705,0.125,-9.37384481174906,1.8145134604898633e-14
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,4.122160620159573,3.1955759306748703,4.980343881911702,0.9722222222222222,8.825420791359951,2.004990782103492e-10
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,4.122160620159573,3.1955759306748703,4.980343881911702,0.9722222222222222,8.825420791359951,2.004990782103492e-10
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,6.337551712989807,4.770467167651211,7.836612529335198,0.9166666666666666,7.866116698439723,3.0210594413020876e-09
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,6.337551712989807,4.770467167651211,7.836612529335198,0.9166666666666666,7.866116698439723,3.0210594413020876e-09
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,3.3309731395156295,2.261042788183248,4.344730381888372,0.8888888888888888,6.01392787355472,7.401747979032536e-07
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,3.3309731395156295,2.261042788183248,4.344730381888372,0.8888888888888888,6.01392787355472,7.401747979032536e-07
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,3.7463033111007125,3.1747565042089536,4.3194364054335495,1.0,12.471346397772173,1.9495136845589986e-14
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,3.7463033111007125,3.1747565042089536,4.3194364054335495,1.0,12.471346397772173,1.9495136845589986e-14
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,2.177539163165622,1.3544060166676837,3.0008148561583625,0.8333333333333334,5.0845583626439534,2.0052682731271762e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,2.177539163165622,1.3544060166676837,3.0008148561583625,0.8333333333333334,5.0845583626439534,2.0052682731271762e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,5.801237048043146,3.5552105716864264,8.112429640160668,0.9,4.943308113983391,2.9695593565667676e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,5.801237048043146,3.5552105716864264,8.112429640160668,0.9,4.943308113983391,2.9695593565667676e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,glossary,sum_logprob,30.0,-0.34631898668077277,-1.81674871855312,1.1356854403018952,0.4666666666666667,-0.454627156946609,0.6527624299975663
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,glossary,mean_logprob,30.0,-0.34631898668077277,-1.81674871855312,1.1356854403018952,0.4666666666666667,-0.454627156946609,0.6527624299975663
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,0.7531453185611301,-0.05836692200766652,1.4856927776336675,0.7333333333333333,1.9115688961400732,0.06585892517252352
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,0.7531453185611301,-0.05836692200766652,1.4856927776336675,0.7333333333333333,1.9115688961400732,0.06585892517252352
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.1453991942935517,1.2888763834370505,3.013990001148648,0.8,4.604528000140306,7.603747852913532e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,definition_scope,mean_logprob,30.0,2.1453991942935517,1.2888763834370505,3.013990001148648,0.8,4.604528000140306,7.603747852913532e-05
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,game_rule,sum_logprob,30.0,5.120692200130887,2.791847937901815,7.550856491592195,0.8333333333333334,4.019939823240655,0.0003789679596356896
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,game_rule,mean_logprob,30.0,5.120692200130887,2.791847937901815,7.550856491592195,0.8333333333333334,4.019939823240655,0.0003789679596356896
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,glossary,sum_logprob,30.0,0.6729003508885704,-0.3505795739094414,1.7328461008601717,0.5,1.2625432154677136,0.21681191469361713
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,glossary,mean_logprob,30.0,0.6729003508885704,-0.3505795739094414,1.7328461008601717,0.5,1.2625432154677136,0.21681191469361713
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,technical_document,sum_logprob,30.0,0.07424597740173328,-0.980424210495419,1.063224317232768,0.5666666666666667,0.13606102261713407,0.8927131597050797
gemma2_9b_instruct,Gemma,9.0,instruct,large_7b9b,domain_definition_remapping,technical_document,mean_logprob,30.0,0.07424597740173328,-0.980424210495419,1.063224317232768,0.5666666666666667,0.13606102261713407,0.8927131597050797
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,definition_scope,sum_logprob,80.0,0.5281922066857078,0.212860296422341,0.8550393296769957,0.6,3.2811772835683257,0.0015400861305120673
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,definition_scope,mean_logprob,80.0,0.11663496371802466,-0.12597655805918087,0.37174729563275133,0.4875,0.9217937440110412,0.3594427465721852
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,game_rule,sum_logprob,80.0,3.7125184627664565,3.251489271788539,4.18882090542079,0.95,15.088919589950997,5.5852013017097e-25
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,game_rule,mean_logprob,80.0,2.851717563631488,2.474926619173892,3.255414033468398,0.95,14.220975421243715,1.7347957112866577e-23
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,glossary,sum_logprob,80.0,0.9177540679435575,0.6514019323686625,1.21875698501494,0.7875,6.333931079477739,1.358743257755898e-08
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,glossary,mean_logprob,80.0,0.6082443303859488,0.39757783508219896,0.8334708286925546,0.7625,5.50199275825326,4.493994241083881e-07
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,technical_document,sum_logprob,80.0,2.306865983589281,1.9944965524963723,2.6216204910785263,0.9875,14.359792177916907,9.949382074327402e-24
mistral7b_base,Mistral,7.0,base,large_7b,antonym_remapping,technical_document,mean_logprob,80.0,1.7580629108192323,1.5156780641004015,2.0152609546022524,0.9875,13.897302597533544,6.402241843221282e-23
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,3.8768066512463886,3.4345681197920817,4.28752930682062,1.0,17.233676153454937,1.124361017264058e-18
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,3.7300036777663155,3.295540575365562,4.1462600372182115,1.0,17.13325273917729,1.3507604214572924e-18
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,4.876285061722834,4.246649560619348,5.512802630765643,1.0,14.951084284207631,9.092344987609292e-17
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,4.7822189140646465,4.157779269081219,5.4257656771858205,1.0,14.78954336728269,1.2642783143530898e-16
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,3.121514798355444,2.6482564462115987,3.569212159527093,0.9722222222222222,13.082343023910258,4.874221490217064e-15
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,3.000504016151499,2.5269004200141083,3.457675249589492,0.9722222222222222,12.689637268044603,1.1821232717485732e-14
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,3.8881115218186832,3.335859131963123,4.3834078896995825,1.0,14.420737953909814,2.7103912684482333e-16
mistral7b_base,Mistral,7.0,base,large_7b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,3.791403596412518,3.2351303839776206,4.282088809875436,1.0,14.18202564129713,4.473744773054482e-16
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,2.8263671532066326,2.2678806638681435,3.3537339513122824,0.9666666666666667,10.150982585966602,4.6925396706520686e-11
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,2.5373161157696607,2.03522034458428,3.016392131166584,0.9666666666666667,10.022822928821657,6.267032259008446e-11
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,5.274741064115531,4.3108219384510695,6.256083759978519,0.9666666666666667,10.76300161471984,1.2129978793080427e-11
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,4.833120683466809,3.9329750526379534,5.736799465879127,0.9333333333333333,10.352824810264593,2.987878562065204e-11
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,glossary,sum_logprob,30.0,2.2016470882834662,1.6907217098218905,2.7196169902705067,1.0,7.982912320712642,8.366751611998088e-09
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,glossary,mean_logprob,30.0,1.955262823909935,1.5162179293680111,2.41572725500213,1.0,8.398330852165195,2.9546603379370716e-09
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,2.9776412970903845,2.366937444836108,3.6112516655234823,0.9666666666666667,9.22689185696538,3.9642884998138646e-10
mistral7b_base,Mistral,7.0,base,large_7b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,2.6922550747998883,2.1445315104645366,3.2598033838356946,0.9666666666666667,9.496866807166155,2.1009015287083678e-10
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,definition_scope,sum_logprob,30.0,2.1035581929816143,1.5502541042450402,2.731847400404513,0.9333333333333333,6.811945886198217,1.7648610239219717e-07
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,definition_scope,mean_logprob,30.0,1.7465295273396704,1.3103489902884595,2.2295823504382537,0.9333333333333333,7.157236249193151,7.063013553931448e-08
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,game_rule,sum_logprob,30.0,4.800823412100888,3.8223602111433213,5.7626608945633695,0.9666666666666667,9.344119342677098,3.0054878606012323e-10
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,game_rule,mean_logprob,30.0,4.335848608825149,3.368233006907265,5.341164702800778,0.9666666666666667,8.233839323581162,4.44983932616924e-09
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,glossary,sum_logprob,30.0,2.0374592228068247,1.6242502413690092,2.4806407327536077,1.0,9.025729500983708,6.402456406108854e-10
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,glossary,mean_logprob,30.0,1.8388999251855747,1.4733942530428372,2.226265331072112,1.0,9.350772808622581,2.958785564273186e-10
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.726356571933462,1.2040403743424555,2.285836608472487,0.8666666666666667,6.075153590196461,1.296289062264633e-06
mistral7b_base,Mistral,7.0,base,large_7b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.4695688072281583,0.9980060855679527,1.9517946550516516,0.8333333333333334,5.8346615223065506,2.5093359168973227e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,definition_scope,sum_logprob,80.0,0.9519604286314897,0.05012550036826964,1.8230858380727522,0.6,2.057401406191309,0.04294685440335295
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,definition_scope,mean_logprob,80.0,-0.058325641970315534,-0.7685557859193564,0.6116725001930883,0.5125,-0.16390884163653785,0.8702215303265126
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,game_rule,sum_logprob,80.0,2.8902589160026237,1.5769157697580471,4.302618664138348,0.6375,4.1260020238486,9.069739956247901e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,game_rule,mean_logprob,80.0,1.7624835304263484,0.6689661838014135,2.9434517186441247,0.6125,3.0065943114176568,0.0035411929576969112
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,glossary,sum_logprob,80.0,-1.6093641311734033,-2.275113330936142,-0.8632287724404856,0.1625,-4.505501111474876,2.2619549023387704e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,glossary,mean_logprob,80.0,-2.1479647886899516,-2.617209362054472,-1.6670337565394022,0.15,-8.745650314242852,3.0538694400861443e-13
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,technical_document,sum_logprob,80.0,-0.8692431111868046,-1.763910895573526,0.06962082397744465,0.325,-1.9175231417457714,0.05878604812770246
mistral7b_instruct,Mistral,7.0,instruct,large_7b,antonym_remapping,technical_document,mean_logprob,80.0,-1.9284909455077126,-2.5998973173813753,-1.2846495560338813,0.2125,-5.811198517090631,1.2486450468673667e-07
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,definition_scope,sum_logprob,36.0,3.816452076799292,2.761599729531537,5.087903234063888,0.8888888888888888,6.322700259770132,2.908056545717403e-07
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,definition_scope,mean_logprob,36.0,3.541745748733749,2.7108101399682445,4.497176255255029,0.9166666666666666,7.629183139845297,6.001897886083728e-09
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,game_rule,sum_logprob,36.0,11.184251836298678,9.34733217699377,13.098639138938415,1.0,11.468629444249236,2.0895992445005341e-13
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,game_rule,mean_logprob,36.0,10.746924920910162,8.79774039352501,12.7772690189876,1.0,10.60817417260439,1.7686397378562197e-12
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,glossary,sum_logprob,36.0,2.9350009798096703,1.8897407175418661,4.083620423902416,0.7777777777777778,5.126308787200215,1.0949679850795885e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,glossary,mean_logprob,36.0,2.911582237318745,1.9367685200843545,3.988696643374461,0.8333333333333334,5.608374481924957,2.5355427100155374e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,technical_document,sum_logprob,36.0,2.301858803916136,1.2762874335075722,3.4779454824288365,0.7777777777777778,4.0385168058756244,0.00027923910665427875
mistral7b_instruct,Mistral,7.0,instruct,large_7b,arbitrary_semantic_remapping,technical_document,mean_logprob,36.0,2.0898387550496844,1.2657947032682053,2.9932010280426495,0.8333333333333334,4.7316390174312835,3.5989042765284556e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,definition_scope,sum_logprob,30.0,3.064169197282657,2.5676509813729207,3.5641534266254373,1.0,11.806476398518402,1.3435248466376395e-12
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,definition_scope,mean_logprob,30.0,2.749682272640267,2.278899619343173,3.234245767938313,1.0,10.998887729445642,7.291792686233777e-12
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,game_rule,sum_logprob,30.0,4.116258555140989,2.5923001909146213,5.676672182557531,0.7666666666666667,5.0928346400864,1.9596604307542114e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,game_rule,mean_logprob,30.0,3.7023491893312492,2.2913365094335005,5.214834063644521,0.8,4.843502514644437,3.918570728881815e-05
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,glossary,sum_logprob,30.0,1.7422292658212934,0.926769557419144,2.5313400314370402,0.7,4.096553595845274,0.00030761170522133283
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,glossary,mean_logprob,30.0,1.4437820395756011,0.7117587388279548,2.1429055068714935,0.7,3.844474082103445,0.0006092640075659171
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,technical_document,sum_logprob,30.0,2.401149827554117,1.6370968969211408,3.2358560549714244,0.8333333333333334,5.734259633587639,3.3097119730380533e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,polysemy_entity_remapping,technical_document,mean_logprob,30.0,2.3354088529849832,1.5731089796792275,3.1511053816173646,0.8666666666666667,5.739007759671463,3.266620733654611e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,definition_scope,sum_logprob,30.0,3.688146391332056,2.4950043477277783,4.977748886965231,0.8666666666666667,5.747454063011844,3.1913587169448867e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,definition_scope,mean_logprob,30.0,3.3131085283987587,2.271829057422082,4.434358392736164,0.8666666666666667,5.831153596461946,2.533700134684358e-06
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,game_rule,sum_logprob,30.0,4.0844449079487175,2.2277182340041652,5.958190385785165,0.7666666666666667,4.235907667557976,0.0002101164499549483
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,game_rule,mean_logprob,30.0,3.8576903288457185,2.111642469753498,5.641162690066087,0.7666666666666667,4.176528203833925,0.00024723443133449957
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,glossary,sum_logprob,30.0,4.105173013419294,2.9401866523509184,5.414671676881101,0.9,6.484682193037984,4.2528791153493186e-07
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,glossary,mean_logprob,30.0,3.804376436179074,2.7669872046567083,4.868641670947581,0.9333333333333333,7.0550620130863875,9.248735936823282e-08
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,technical_document,sum_logprob,30.0,1.9451616804547178,1.137954228551975,2.912188185445162,0.8333333333333334,4.274785989773183,0.00018885198677921576
mistral7b_instruct,Mistral,7.0,instruct,large_7b,domain_definition_remapping,technical_document,mean_logprob,30.0,1.8079215109719369,1.0733727752158264,2.6115504638850693,0.8333333333333334,4.512492878675285,9.808885229882377e-05
